-8.6772,-6.9477,-4.7176,4.5947,17.313,29.358,34.631,37.506,-9.2641,-8.8064,-9.1313,-4.9642,5.1385,21.852,30.75,37.618,-8.9358,-8.7458,-9.1059,-8.8235,-6.4861,10.216,23.594,33.323,-8.444,-8.6332,-9.5652,-9.8016,-10.151,0.090039,12.632,26.516,-7.2946,-8.0333,-9.9121,-9.924,-11.309,-6.6403,2.7041,18.397,-6.1314,-7.6359,-9.6235,-9.5257,-11.558,-9.9319,-4.4197,10.21,-5.6344,-6.6013,-7.6886,-7.937,-9.2932,-8.9392,-7.2766,2.5032,-5.005,-4.8501,-6.3804,-7.1141,-8.4892,-8.6935,-9.4461,-2.4608
-5.2576,-4.385,-3.4138,-2.3976,-1.2844,-0.92862,-0.92289,-1.0527,-4.5718,-3.6668,-2.6653,-1.6327,-0.40343,-0.081136,-0.12876,-0.30819,-3.8903,-2.8291,-1.6833,-0.84389,0.27396,0.59618,0.85593,0.70834,-3.2595,-2.2407,-1.1103,-0.28804,0.67017,1.0163,1.2992,1.2099,-2.2483,-1.2422,-0.13757,0.70115,1.538,1.9618,2.1678,2.0984,-1.729,-0.72114,0.40473,1.2709,2.035,2.4816,2.6724,2.584,-1.2473,-0.22818,0.95025,1.7902,2.4958,2.9491,3.1444,3.012,-0.8024,0.2107,1.3517,2.1702,2.833,3.3016,3.4952,3.352
2.3352,2.2991,1.8666,1.3644,0.46708,0.34286,-0.93802,-1.446,2.7025,2.5147,1.976,1.4516,0.52348,0.25638,-1.2419,-1.9767,2.8285,2.6044,1.983,1.4977,0.10586,-0.099332,-1.6129,-2.3621,3.0254,2.7142,2.0879,1.6238,-0.10977,-0.27179,-1.7721,-2.3843,2.8694,2.5615,1.8874,1.3605,0.011114,-0.18379,-1.6813,-2.3354,2.8059,2.4328,1.7044,1.3484,-0.43507,-1.0726,-3.2579,-3.4652,2.8068,2.7024,1.611,1.1736,-2.121,-2.7417,-4.7922,-4.3645,2.4758,1.7691,-0.38701,-1.7824,-4.8627,-5.6805,-7.0285,-5.684
4.0204,3.0295,1.3712,0.81121,-1.119,-1.8322,-2.9772,-2.9991,3.8705,2.8718,1.2241,0.80605,-1.2463,-1.9948,-3.2513,-3.3523,3.7238,2.8476,1.2102,0.82579,-1.3165,-2.0871,-3.5072,-3.7394,3.8348,3.13,1.4941,0.97207,-1.1082,-1.8364,-3.3846,-3.7839,4.0884,3.5335,1.7901,1.0426,-1.014,-1.6617,-3.3249,-3.9143,4.197,3.7297,1.9289,0.9805,-1.0877,-1.6547,-3.352,-4.0203,4.3634,3.3947,1.5156,0.8564,-1.247,-2.0721,-3.5685,-3.8795,4.9202,3.909,1.8861,1.1894,-0.84166,-1.6268,-3.1554,-3.4125
-1.0268,-0.88651,-0.7837,-0.48719,-0.42632,1.2572,0.28203,0.24593,-0.8347,-0.95308,-0.82638,-0.20352,0.069496,1.7174,0.77329,0.73464,-1.1068,-1.335,-1.0618,-0.31492,0.1604,1.5469,0.634,1.0419,-0.98173,-0.98867,-0.84821,0.13304,0.49294,0.46192,0.15916,1.1188,-1.1154,-0.5921,-0.40798,0.23442,0.3462,0.34883,-0.076095,0.64866,-0.65254,-0.040853,-0.14943,0.18944,0.30062,0.92234,0.63265,0.84136,-0.17021,0.05725,-0.25506,0.44422,0.195,0.43552,-0.079226,0.37712,-0.27575,-0.10485,-0.19168,0.69921,-0.28181,0.0037489,-0.28578,0.23824
1.8491,0.60812,-0.17756,0.56331,-1.6067,-0.6871,-1.3029,-2.5437,1.8311,0.63477,-0.034851,0.6971,-1.1961,-0.44604,-1.2314,-2.3115,1.7062,0.76887,0.13491,0.86675,-1.169,-0.36512,-1.2133,-2.1954,1.8314,0.96544,0.34935,1.1347,-1.0797,-0.47223,-1.5079,-2.2937,1.9028,1.1084,0.55469,1.0811,-0.99056,-0.2848,-1.2937,-2.0706,1.867,1.1975,0.70634,1.1614,-0.73147,-0.088425,-0.74919,-1.5886,1.7419,1.1974,0.83117,1.1881,-0.62412,-0.043706,-0.4636,-1.1601,1.6438,1.2957,1.0901,1.3132,-0.45433,-0.097241,-0.47249,-0.87443
-0.055086,0.0092451,-0.14601,-0.083326,-0.6638,-0.37148,-0.63711,-0.87848,0.3339,0.12666,-0.067851,0.28364,-0.30134,-0.31857,-0.64529,-0.64517,0.66899,0.21726,0.062278,0.69395,-0.19343,-0.2666,-0.58359,-0.54438,0.76462,0.25848,0.16246,0.78106,-0.21742,-0.10158,-0.38636,-0.5477,0.69535,0.38499,0.31477,0.68099,-0.21705,0.14419,-0.19612,-0.49118,0.45901,0.54432,0.34963,0.38119,-0.14388,0.3094,-0.06721,-0.59848,0.29146,0.52769,0.31582,0.20875,0.0092533,0.29156,-0.30428,-0.75813,-0.036461,0.14759,0.24189,0.42236,-0.33356,0.13818,-0.034725,-0.38532
0.51634,0.77084,0.014721,-0.53454,-0.71366,-1.0114,-1.4346,-0.87476,0.61319,0.88966,0.17972,-0.33467,-0.51195,-0.78624,-1.3213,-0.82885,-0.028201,0.47015,0.0096229,-0.63577,-0.83911,-0.82936,-1.1622,-0.87368,0.35819,0.85813,0.34705,-0.27938,-0.53493,-0.62161,-0.89933,-0.50416,0.81667,1.2597,0.73553,0.13305,-0.11248,-0.34939,-0.63844,-0.13823,1.0335,1.4533,0.89687,0.37127,0.07395,-0.31805,-0.64626,-0.13446,1.0598,1.4113,0.84037,0.38202,0.072153,-0.32869,-0.7845,-0.33793,1.2599,1.5624,0.96619,0.50227,0.25602,-0.092355,-0.54272,-0.13065
1.1835,1.1016,0.56201,0.088884,-0.38182,-0.47152,-0.86401,-1.2058,1.273,1.2242,0.65463,0.14731,-0.37474,-0.44599,-0.94628,-1.3292,1.3971,1.3475,0.79534,0.26179,-0.27606,-0.38701,-0.92772,-1.3644,1.4122,1.3436,0.75711,0.24686,-0.21413,-0.37123,-0.98742,-1.4779,1.4561,1.3912,0.80545,0.25006,-0.22153,-0.33841,-0.94559,-1.5003,1.0051,0.8401,0.59906,0.2907,-0.39133,-0.49608,-0.98579,-1.7325,1.6683,1.4682,0.98152,0.66922,0.41525,0.11714,-0.59587,-1.3476,1.0535,0.76445,0.22156,-0.16504,-0.48394,-1.1002,-2.2345,-3.2296
0.26607,1.0271,0.45981,-0.18925,0.15399,-0.20408,-0.53487,0.35264,0.27392,1.0189,0.44722,-0.21466,0.13598,-0.24893,-0.58135,0.28751,0.2652,1.0329,0.44602,-0.15669,0.19946,-0.1785,-0.53838,0.32574,0.2208,0.9517,0.41328,-0.14599,0.20898,-0.16761,-0.54827,0.29236,-0.032352,0.77179,0.24883,-0.28705,0.077162,-0.30672,-0.69499,0.16072,-0.22872,0.56944,0.063369,-0.47772,-0.078667,-0.47091,-0.89659,-0.048008,-0.24777,0.53724,0.081377,-0.49243,-0.12949,-0.49993,-1.0015,-0.16748,-0.28479,0.54245,0.1139,-0.46196,-0.025886,-0.45376,-0.88983,-0.060743
0.13651,-0.16268,-0.27666,0.2272,-0.52956,-0.065841,-0.31768,-0.87196,0.24726,-0.036996,-0.19036,0.35802,-0.42041,0.018942,-0.25823,-0.74861,0.43783,0.11694,-0.079399,0.43241,-0.37945,0.08685,-0.18241,-0.70542,0.56931,0.23806,0.026897,0.5254,-0.26205,0.14579,-0.11132,-0.60142,0.4547,0.18388,0.038135,0.58278,-0.23257,0.17738,-0.12441,-0.58126,0.27691,0.004042,-0.037709,0.56283,-0.25862,0.14517,-0.15963,-0.63712,0.34733,0.17341,0.16667,0.69004,-0.28715,0.17712,0.024492,-0.48198,0.47658,0.25848,0.20894,0.72348,-0.18958,0.26742,0.099705,-0.41641
-16.318,-7.5156,3.5584,19.448,24.769,28.819,27.88,26.263,-22.491,-15.367,-5.3301,11.275,19.127,27.362,27.707,26.177,-25.084,-21.219,-13.972,2.324,12.707,24.744,26.72,25.954,-25.565,-23.886,-19.627,-5.6514,6.583,21.991,25.473,25.127,-25.207,-25.059,-23.701,-13.232,-0.42932,17.67,23.028,23.571,-24.219,-25.17,-25.207,-17.812,-6.3921,12.077,20.003,23.411,-23.442,-24.306,-25.12,-20.54,-12.985,5.2867,14.657,20.62,-21.454,-22.244,-23.849,-21.627,-16.133,-0.17017,8.6321,17.361
-4.8524,-8.3415,-2.9061,1.2009,2.5295,1.2377,-3.6983,-8.5138,-3.2867,-3.7871,2.5574,6.4001,5.2511,4.7226,0.33896,-4.2509,-0.97776,1.1407,7.6294,11.353,10.097,10.398,6.4361,2.1731,4.3163,5.159,8.8185,11.977,12.236,12.682,8.3774,2.9676,5.1037,3.5768,5.7355,10.316,11.801,11.366,6.6146,0.90176,-2.2131,-4.8871,-3.6907,4.3504,7.2586,7.086,2.8742,-2.3112,-11.141,-12.473,-13.147,-5.1728,-0.75252,-0.41207,-4.4667,-9.0594,-15.07,-15.704,-17.393,-14.276,-9.211,-8.1343,-10.966,-15.888
-2.4767,-1.6956,-1.6174,-0.44625,-1.1354,-0.19219,-0.11545,0.3066,-2.1604,-1.3464,-1.2517,-0.17062,-0.85893,0.044612,0.10719,0.47232,-1.9817,-1.0953,-0.9725,0.048179,-0.56983,0.31581,0.29538,0.58307,-1.8185,-0.9758,-0.79537,0.25065,-0.27794,0.59923,0.51156,0.70676,-1.5491,-0.74195,-0.53762,0.47142,-0.023349,0.84001,0.70128,0.75775,-1.1813,-0.47533,-0.20813,1.1283,0.30992,0.82215,0.74567,0.94631,-0.76378,-0.077441,0.17008,1.5494,0.72331,1.3007,1.1911,1.3093,-0.20948,0.49943,0.76836,2.1516,1.307,1.97,1.8544,1.9626
0.025957,0.029693,0.017863,0.017863,-0.026969,-0.026969,-0.081141,-0.081141,0.027825,0.031561,0.019731,0.019731,-0.024479,-0.024479,-0.07865,-0.07865,0.045883,0.049619,0.047751,0.047751,-0.0064212,-0.0064212,-0.047517,-0.047517,0.04526,0.048996,0.047128,0.047128,-0.0070439,-0.0070439,-0.04814,-0.04814,0.061449,0.065185,0.059581,0.059581,0.0022961,0.0022961,-0.047517,-0.047517,0.058959,0.062695,0.057091,0.057091,0.00042808,0.00042808,-0.049385,-0.049385,0.03592,0.039656,0.029693,0.029693,-0.032573,-0.032573,-0.076782,-0.076782,0.029693,0.033429,0.023467,0.023467,-0.040045,-0.040045,-0.084254,-0.084254
-0.91261,-0.67926,-0.69611,-0.75476,-0.83668,-1.0164,-1.4018,-1.5907,-0.65436,-0.43589,-0.48831,-0.55501,-0.61068,-0.81139,-1.2136,-1.4297,-0.057191,0.13947,0.12787,0.064927,-0.17288,-0.33786,-0.71568,-0.92095,0.11058,0.30165,0.32768,0.24879,0.0019091,-0.20369,-0.57425,-0.78099,0.49872,0.69302,0.66223,0.59311,0.34418,0.14087,-0.26299,-0.47261,0.6995,0.91536,0.87151,0.79976,0.55968,0.33181,-0.096893,-0.3183,0.81567,1.0527,1.0379,0.97669,0.6827,0.4734,0.047063,-0.18696,0.88307,1.1096,1.1469,1.1004,0.79074,0.5683,0.14029,-0.069363
-6.1084,-6.5584,-7.071,-7.0459,-7.8959,-7.7333,-8.9708,-9.2958,-2.8834,-2.7959,-2.7085,-1.071,-4.5334,-4.8335,-6.2459,-6.5335,-0.42062,-0.38318,-0.28328,0.84164,-3.4459,-3.796,-4.696,-4.7334,1.4043,1.9918,2.0666,2.2541,-1.6584,-1.946,-2.6459,-2.5584,2.7792,4.2292,4.0666,3.1291,0.12907,-0.020943,-1.0333,-0.93329,4.5041,6.3166,6.2041,4.6291,1.8665,1.9415,0.8416,0.70412,6.3166,7.5041,6.554,5.3916,2.779,2.579,1.8166,1.6791,6.6166,7.3915,6.4415,5.2914,3.279,3.054,2.279,1.9665
9.0077,6.9914,4.0075,1.7916,-2.2638,-3.5475,-5.4137,-6.5582,8.7844,6.7024,3.4789,1.203,-2.4195,-3.6098,-6.0924,-7.7611,8.8621,6.6699,3.3074,0.93411,-2.6144,-3.8123,-6.533,-8.1509,9.0116,6.7457,3.2149,0.81997,-2.7966,-3.8079,-6.5327,-8.1496,9.078,6.7082,3.1339,0.73785,-2.9821,-3.8781,-6.5873,-8.0889,9.1651,6.7528,3.0732,0.6807,-2.9826,-4.0319,-6.6289,-7.8879,9.35,6.942,3.2664,0.88404,-2.9171,-4.0247,-6.3433,-7.1021,9.5759,7.1481,3.4429,1.1116,-2.7548,-3.9703,-6.067,-6.2729
0.30719,-0.60138,-0.36274,0.72778,0.17856,-0.95747,-1.5308,-3.1163,-0.29893,-0.98208,-1.2382,-0.49637,0.42724,-0.46156,-0.6638,-2.1471,2.1853,1.3326,1.1318,1.2204,2.1316,1.2544,1.1315,0.27804,1.9709,0.9937,0.79127,0.95717,1.9222,1.0685,0.83384,0.2055,1.1502,-0.052632,0.071073,-0.064428,1.3191,1.0384,1.1963,0.81489,0.050067,-1.2653,-1.1759,-0.6821,0.094716,-0.028724,0.30939,-0.082907,-0.58106,-1.649,-1.4022,-0.87493,-0.030069,0.093742,0.083391,-0.83731,-0.9078,-1.695,-1.5153,-1.0441,-0.3566,0.14894,0.26191,-0.57972
-1.8007,-3.3782,-5.9076,-7.481,-9.6273,-11.385,-13.611,-14.041,0.85718,-0.51273,-2.6852,-4.6461,-6.8257,-8.7309,-10.932,-11.8,3.1499,1.9601,0.35637,-1.205,-3.1331,-5.5577,-8.1224,-9.0462,5.7678,5.4037,4.7998,3.917,1.4393,-1.2225,-4.324,-5.4135,5.2203,5.2859,4.9282,4.2013,1.0506,-0.58664,-2.6804,-3.4651,7.0826,7.1239,6.9477,6.4511,5.1398,4.1297,2.5886,2.0513,6.2288,6.197,5.9982,6.1714,5.7481,5.0451,4.1907,4.5105,3.2634,3.3892,3.2984,3.5802,2.8671,2.693,2.2186,2.8697
-16.061,-15.258,-15.292,-14.988,-16.036,-15.299,-7.1808,13.655,-15.53,-14.629,-15.58,-15.541,-15.858,-13.503,-1.7255,24.037,-14.273,-14.643,-16.824,-15.767,-15.604,-10.677,8.5258,37.774,-14.515,-15.239,-16.194,-14.917,-15.36,-5.3841,20.017,44.292,-15.191,-15.412,-15.738,-14.951,-14.987,4.982,33.514,48.192,-15.607,-14.594,-15.64,-14.954,-9.9226,19.839,43.233,47.075,-15.827,-14.255,-16.09,-12.837,3.0643,34.326,45.507,43.496,-15.358,-14.056,-14.077,-4.7296,17.243,42.092,44.313,40.929
-2.873,-1.8086,-1.5519,-0.19556,-0.040586,1.3785,1.2009,1.853,-2.9739,-1.8296,-1.5739,-0.24825,-0.068373,1.3778,1.241,1.9005,-3.0753,-2.1268,-1.8842,-0.50213,-0.5062,1.0728,0.94678,1.3686,-2.8765,-1.9606,-1.7125,-0.27614,-0.26005,1.3054,1.1607,1.5942,-2.5791,-1.6875,-1.4624,0.038663,0.067593,1.574,1.4672,1.932,-2.2928,-1.3789,-1.1574,0.3778,0.43531,1.9216,1.7606,2.3035,-2.0593,-1.2009,-0.96724,0.57661,0.74996,2.1483,1.9619,2.562,-1.6659,-0.79091,-0.57952,0.9635,1.1209,2.529,2.3254,2.9499
-42.054,-32.289,-15.906,0.56574,15.934,23.471,23.059,22.072,-46.951,-36.013,-18.511,5.3291,22.676,25.543,22.564,20.729,-48.05,-40.368,-20.805,12.967,26.474,26.527,21.523,18.579,-47.916,-42.712,-20.401,14.874,28.516,27.898,21.425,18.593,-47.211,-42.977,-18.446,13.663,28.003,28.344,22.528,19.163,-46.167,-38.63,-17.48,9.1829,25.097,27.726,22.955,20.417,-44.466,-29.78,-15.53,2.2258,20.001,26.346,23.346,20.74,-39.054,-22.141,-13.805,-3.7544,13.697,24.458,23.309,20.894
-0.17519,-0.2691,-0.22601,0.33484,-0.68346,0.35011,-1.2045,-1.7817,-0.040538,-0.16829,-0.090727,0.47932,-0.40648,0.47922,-1.0943,-1.3826,0.13298,0.03233,0.14054,0.69596,-0.26729,0.55768,-0.97222,-0.98422,0.3557,0.24974,0.29424,0.86878,-0.31803,0.64894,-0.75722,-0.78049,0.4666,0.29124,0.3117,0.8374,-0.3895,0.9618,-0.47767,-0.75035,0.49633,0.32931,0.32491,0.83185,-0.33975,1.1918,-0.35851,-0.94359,0.58143,0.54479,0.44852,0.98176,-0.53251,1.0728,-0.74602,-1.2819,0.81676,0.68656,0.58118,1.1245,-0.1026,1.2835,-0.77569,-1.4848
-2.1359,-2.3837,-2.9357,-2.0683,-2.9972,5.116,12.866,25.829,-2.058,-2.0415,-2.5886,-2.0907,-5.6821,0.2445,7.8538,23.292,-2.0886,-1.8917,-2.3189,-1.6832,-3.8685,-2.1609,2.9544,17.233,-2.0676,-2.1828,-2.5593,-1.7182,-3.0255,-2.0527,-0.52875,10.747,-1.8992,-2.1222,-2.3387,-1.6112,-2.4963,-1.6167,-1.6817,6.1926,-2.017,-2.1949,-2.3338,-1.8101,-2.5033,-1.6894,-2.413,3.7152,-2.15,-2.4729,-2.494,-1.9633,-2.5591,-2.0853,-2.7603,1.6998,-2.2923,-2.5602,-2.4915,-2.041,-2.7023,-2.2496,-3.1791,0.11502
6.7688,0.42468,-9.4998,-11.821,-11.09,-5.7429,9.7878,21.388,8.4386,3.9833,-8.2686,-14.811,-16.112,-8.25,10.075,25.865,9.5715,6.029,-4.6068,-14.192,-23.163,-11.806,7.4145,24.004,11.224,7.0941,-2.6405,-13.174,-27.6,-18.603,4.2224,22.305,12.521,9.8791,1.5842,-8.8094,-26.285,-21.938,0.6177,19.586,13.265,10.932,4.0721,-3.235,-18.271,-19.272,-2.0587,16.851,13.675,11.328,6.3646,2.5422,-10.727,-13.36,-5.6175,9.2194,12.675,11.525,6.6628,5.72,-5.4463,-7.8624,-4.8239,1.4724
0.25012,-0.053996,-0.1504,0.36546,-0.61533,-0.025187,-0.30492,-0.93528,0.35049,0.046227,-0.07812,0.43356,-0.53524,0.026853,-0.23487,-0.83065,0.3921,0.099343,-0.039521,0.43806,-0.52525,0.031322,-0.22601,-0.80321,0.11268,-0.12475,-0.29371,0.11991,-0.73775,-0.23449,-0.44435,-1.0394,0.27182,0.04295,-0.099964,0.34459,-0.52215,-0.013948,-0.25435,-0.88457,0.59176,0.33169,0.21714,0.71731,-0.18925,0.33747,0.060806,-0.60254,0.71095,0.44696,0.3776,0.9041,-0.057156,0.48588,0.1541,-0.48371,0.73903,0.46908,0.39453,0.93726,-0.041899,0.482,0.17547,-0.47668
0.25768,-0.025949,-0.21941,0.28771,-0.8966,0.096441,-0.41384,-1.2475,0.33337,0.04011,-0.14147,0.3636,-0.7954,0.22124,-0.31937,-1.1507,0.40497,0.11627,-0.064374,0.45225,-0.62329,0.36296,-0.18439,-1.0083,0.35255,0.099626,-0.074284,0.43836,-0.69066,0.28827,-0.24853,-1.0461,0.2771,0.046905,-0.10802,0.41502,-0.8519,0.11107,-0.43297,-1.2096,0.64206,0.40821,0.26554,0.7996,-0.47287,0.29201,0.0053817,-0.66026,0.72472,0.45893,0.31676,0.85187,-0.37196,0.40065,0.080051,-0.59686,0.94176,0.68051,0.5282,1.0602,-0.12013,0.66154,0.2933,-0.40215
-22.894,-28.948,-30.09,-26.626,-20.376,-15.644,-13.68,-11.573,-25.144,-27.269,-26.715,-21.43,-11.233,-5.2511,-3.8047,-2.3047,-10.251,-6.0547,0.57031,7.1417,11.802,12.302,10.302,10.302,3.9275,6.481,13.517,20.32,24.124,21.052,17.088,15.374,13.856,16.785,21.017,25.82,30.41,32.106,29.927,25.338,19.892,28.07,34.088,38.356,35.374,35.999,32.999,27.642,-14.287,-6.1975,2.8203,9.0167,7.6953,3.106,-3.0547,-5.8404,-50.965,-48.59,-42.144,-35.073,-30.037,-30.251,-34.269,-34.626
